"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0095102","movie","Fallen Couple","Les ennemis de la mafia",0,1995,"\N",87,"Thriller"
"tt0100267","movie","Nobat e Asheghi","Nobat e Asheghi",0,1995,"\N",75,"Drama,Romance"
"tt0101616","movie","Coolie No. 1","Coolie No. 1",0,1995,"\N",143,"Action,Comedy,Romance"
"tt0102038","movie","Son of the River","Hijo del río",0,1995,"\N",100,"Drama"
"tt0102739","movie","Long Live the Hobos","¡Que vivan los crotos!",0,1995,"\N",75,"Biography,Drama,History"
"tt0102952","movie","Prima Donnas","Prima Donnas",0,1995,"\N",98,"Comedy"
"tt0105096","movie","Paraíso Perdido","Paraíso Perdido",0,1995,"\N",90,"Drama"
"tt0105298","movie","Running Wild","Running Wild",0,1995,"\N",94,"Drama"
"tt0106616","movie","The Things of Love: Part 2","Las cosas del querer 2ª parte",0,1995,"\N",98,"Drama,Musical"
"tt0107070","movie","Halbe Welt","Halbe Welt",0,1995,"\N",83,"Drama,Sci-Fi"
"tt0107537","movie","Celestial Clockwork","Mécaniques célestes",0,1995,"\N",85,"Comedy"
"tt0107830","movie","Pizza Arrabbiata","Pizza Arrabbiata",0,1995,"\N",90,"Comedy"
"tt0108274","movie","A színésznö és a halál","A színésznö és a halál",0,1995,"\N",144,"Documentary"
"tt0108357","movie","Tom est tout seul","Tom est tout seul",0,1995,"\N",87,"Comedy"
"tt0108427","movie","Ubiytsa","Ubiytsa",0,1995,"\N",80,"Drama"
"tt0108576","movie","Witch Academy","Witch Academy",0,1995,"\N",83,"Comedy,Horror"
"tt0109004","movie","1000 Boomerangs","1000 Boomerangs",0,1995,"\N",101,"Drama,Musical"
"tt0109028","movie","Cold Fever","Á köldum klaka",0,1995,"\N",83,"Comedy,Drama,Mystery"
"tt0109031","movie","Aazmayish","Aazmayish",0,1995,"\N",147,"Action,Drama,Romance"
"tt0109033","movie","Abducted II: The Reunion","Abducted II: The Reunion",0,1995,"\N",92,"Action,Thriller"
"tt0109034","movie","Above Suspicion","Above Suspicion",0,1995,"\N",95,"Drama,Thriller"
"tt0109074","movie","Aldas","Aldas",0,1995,"\N",83,"Drama"
"tt0109137","movie","L'année Juliette","L'année Juliette",0,1995,"\N",85,"Comedy"
"tt0109169","movie","Attwengerfilm","Attwengerfilm",0,1995,"\N",87,"Documentary"
"tt0109178","movie","Automatic","Automatic",0,1995,"\N",90,"Action,Sci-Fi,Thriller"
"tt0109224","movie","Bauhaus in America","Bauhaus in America",0,1995,"\N",86,"Documentary,History"
"tt0109266","movie","Bang","Bang",0,1995,"\N",98,"Crime,Drama"
"tt0109271","movie","Bigfoot: The Unforgettable Encounter","Bigfoot: The Unforgettable Encounter",0,1995,"\N",88,"Adventure,Family"
"tt0109329","movie","Branwen","Branwen",0,1995,"\N",94,"Drama"
"tt0109370","movie","Canadian Bacon","Canadian Bacon",0,1995,"\N",91,"Comedy"
"tt0109380","movie","Carlota Joaquina, Princesa do Brazil","Carlota Joaquina, Princesa do Brazil",0,1995,"\N",100,"Comedy,History"
"tt0109381","movie","Carmen Miranda: Bananas Is My Business","Carmen Miranda: Bananas Is My Business",0,1995,"\N",91,"Biography,Documentary,Music"
"tt0109385","movie","Houses of Fire","Casas de fuego",0,1995,"\N",115,"Biography,Drama"
"tt0109400","movie","Charlie's Ghost Story","Charlie's Ghost Story",0,1995,"\N",88,"Adventure,Comedy,Fantasy"
"tt0109415","movie","Children of the Corn III: Urban Harvest","Children of the Corn III: Urban Harvest",0,1995,"\N",92,"Horror,Thriller"
"tt0109436","movie","Circuit Carole","Circuit Carole",0,1995,"\N",75,"Drama"
"tt0109489","movie","Costa Brava","Costa Brava",0,1995,"\N",90,"Comedy,Romance"
"tt0109511","movie","Infidelity","Cuernos de mujer",0,1995,"\N",108,"Comedy,Drama"
"tt0109532","movie","Dangerous Indiscretion","Dangerous Indiscretion",0,1995,"\N",81,"Drama,Thriller"
"tt0109536","movie","The Dangerous","The Dangerous",0,1995,"\N",96,"Action,Thriller"
"tt0109546","movie","Temptress","Temptress",0,1995,"\N",93,"Horror,Thriller"
"tt0109593","movie","Delta of Venus","Delta of Venus",0,1995,"\N",102,"Drama"
"tt0109596","movie","Demonsoul","Demonsoul",0,1995,"\N",81,"Comedy"
"tt0109605","movie","Desiertos mares","Desiertos mares",0,1995,"\N",93,"Drama"
"tt0109615","movie","Dharkan","Dharkan",0,1995,"\N",125,"Drama,Romance"
"tt0109642","movie","Dolores Claiborne","Dolores Claiborne",0,1995,"\N",132,"Crime,Drama,Mystery"
"tt0109659","movie","Dozhdi v okeane","Dozhdi v okeane",0,1995,"\N",73,"Drama"
"tt0109708","movie","Eden Valley","Eden Valley",0,1995,"\N",95,"Drama"
"tt0109723","movie","Embrace of the Vampire","Embrace of the Vampire",0,1995,"\N",92,"Horror,Thriller"
"tt0109735","movie","Entre rojas","Entre rojas",0,1995,"\N",93,"Drama"
"tt0109746","movie","Esti Kornél csodálatos utazása","Esti Kornél csodálatos utazása",0,1995,"\N",99,"Drama,Fantasy,Romance"
"tt0109760","movie","The Expert","The Expert",0,1995,"\N",92,"Action"
"tt0109772","movie","Fast","Fast",0,1995,"\N",100,"Comedy,Romance"
"tt0109775","movie","Fatal Pursuit","Fatal Pursuit",0,1995,"\N",103,"Crime,Drama,Thriller"
"tt0109802","movie","Finding Interest","Finding Interest",0,1995,"\N",92,"Action,Drama,Thriller"
"tt0109811","movie","The Spy Within","The Flight of the Dove",0,1995,"\N",87,"Thriller"
"tt0109815","movie","Das Flittchen und der Totengräber","Das Flittchen und der Totengräber",0,1995,"\N",83,"Comedy,Romance"
"tt0109880","movie","Secret of Love","Das Geheimnis",0,1995,"\N",80,"Drama,Romance"
"tt0109896","movie","Ji mo fang xin ju le bu","Ji mo fang xin ju le bu",0,1995,"\N",110,"Drama"
"tt0109905","movie","Gladiator Cop","Gladiator Cop",0,1995,"\N",92,"Action,Drama,Fantasy"
"tt0109927","movie","Le grand blanc de Lambaréné","Le grand blanc de Lambaréné",0,1995,"\N",94,"Drama"
"tt0109948","movie","The Square","Guang Chang",0,1995,"\N",100,"Documentary"
"tt0109949","movie","Guantanamera","Guantanamera",0,1995,"\N",105,"Comedy,Drama"
"tt0109973","movie","Halali oder Der Schuß ins Brötchen","Halali oder Der Schuß ins Brötchen",0,1995,"\N",95,"Comedy"
"tt0109991","movie","The Stairway to the Distant Past","Harukana jidai no kaidan o",0,1995,"\N",101,"Drama"
"tt0110006","movie","Heavyweights","Heavyweights",0,1995,"\N",100,"Comedy,Drama,Family"
"tt0110010","movie","Hell Bent","Hell Bent",0,1995,"\N",83,"Drama"
"tt0110036","movie","Stories from the Kronen","Historias del Kronen",0,1995,"\N",95,"Drama"
"tt0110045","movie","Men Always Lie","Los hombres siempre mienten",0,1995,"\N",100,"Comedy"
"tt0110051","movie","Blush","Hong fen",0,1995,"\N",115,"Drama"
"tt0110061","movie","Hostile Intentions","Hostile Intentions",0,1995,"\N",90,"Action,Drama,Thriller"
"tt0110066","movie","Houseguest","Houseguest",0,1995,"\N",113,"Comedy"
"tt0110100","movie","Ich begehre dich","Ich begehre dich",0,1995,"\N",91,"Drama"
"tt0110165","movie","Secrets Shared with a Stranger","Ispoved neznakomtsu",0,1995,"\N",92,"Crime,Drama"
"tt0110170","movie","The Track","Iz",0,1995,"\N",116,"Thriller"
"tt0110189","movie","The Jerky Boys","The Jerky Boys",0,1995,"\N",82,"Comedy,Crime"
"tt0110215","movie","Jungleground","Jungleground",0,1995,"\N",90,"Action,Sci-Fi,Thriller"
"tt0110217","movie","Jupiter's Wife","Jupiter's Wife",0,1995,"\N",87,"Biography,Documentary,Mystery"
"tt0110229","movie","Kaki Bakar","Kaki Bakar",0,1995,"\N",70,"Drama"
"tt0110234","movie","Der Kampf um den heiligen Baum","Der Kampf um den heiligen Baum",0,1995,"\N",82,"Comedy,Drama"
"tt0110240","movie","Once Upon a Time in Beirut","Kanya Ya Ma Kan, Beyrouth",0,1995,"\N",104,"Drama"
"tt0110252","movie","Keita! L'héritage du griot","Keita! L'héritage du griot",0,1995,"\N",94,"Drama,Fantasy"
"tt0110258","movie","Killian's Chronicle: The Magic Stone","Killian's Chronicle: The Magic Stone",0,1995,"\N",95,"Adventure"
"tt0110278","movie","The Corridor","Koridorius",0,1995,"\N",85,"Drama"
"tt0110282","movie","Krim","Krim",0,1995,"\N",85,"Drama"
"tt0110288","movie","Die Kunst des Erinnerns - Simon Wiesenthal","Die Kunst des Erinnerns - Simon Wiesenthal",0,1995,"\N",99,"Documentary"
"tt0110313","movie","The Last Word","The Last Word",0,1995,"\N",94,"Crime,Drama,Thriller"
"tt0110323","movie","Leila Sakhina","Leila Sakhina",0,1995,"\N",120,"Drama"
"tt0110330","movie","Les Milles","Les Milles",0,1995,"\N",103,"Drama,War"
"tt0110355","movie","Limita","Limita",0,1995,"\N",89,"Drama"
"tt0110384","movie","Looosers!","Looosers!",0,1995,"\N",86,"Comedy"
"tt0110400","movie","The Low Life","The Low Life",0,1995,"\N",96,"Drama"
"tt0110443","movie","Major Payne","Major Payne",0,1995,"\N",95,"Adventure,Comedy,Family"
"tt0110469","movie","Marie-Louise ou la permission","Marie-Louise ou la permission",0,1995,"\N",85,"Comedy,Drama,Romance"
