"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0049056","movie","Carretera general","Carretera general",0,1959,"\N",90,"Crime"
"tt0049087","movie","Come Back, Africa","Come Back, Africa",0,1959,"\N",95,"Documentary,Drama"
"tt0049232","movie","El frente infinito","El frente infinito",0,1959,"\N",101,"Drama,War"
"tt0049597","movie","Pasaporte al infierno","Pasaporte al infierno",0,1959,"\N",85,"Thriller"
"tt0050185","movie","Besos de arena","Besos de arena",0,1959,"\N",85,"Drama,Romance"
"tt0050224","movie","Camarote de lujo","Camarote de lujo",0,1959,"\N",95,"Comedy"
"tt0050243","movie","The Chaplin Revue","The Chaplin Revue",0,1959,"\N",128,"Comedy"
"tt0050253","movie","El ciclón","El ciclón",0,1959,"\N",83,"Drama,Musical,Western"
"tt0050262","movie","Con la vida hicieron fuego","Con la vida hicieron fuego",0,1959,"\N",80,"Drama,War"
"tt0050400","movie","Beyond All Limits","Flor de mayo (Topolobampo)",0,1959,"\N",114,"Drama"
"tt0050573","movie","Juego de niños","Juego de niños",0,1959,"\N",85,"Comedy"
"tt0050662","movie","Hanged Man's Soul Against the Black Whip","El ánima del ahorcado contra el latigo negro",0,1959,"\N",80,"Action,Adventure,Horror"
"tt0050693","movie","María de la O","María de la O",0,1959,"\N",98,"Drama,Musical,Romance"
"tt0050713","movie","The Redeemer","El redentor",0,1959,"\N",85,"Biography,Drama,Family"
"tt0050824","movie","Pasos de angustia","Pasos de angustia",0,1959,"\N",82,"Drama"
"tt0051030","movie","El superflaco","El superflaco",0,1959,"\N",80,"Comedy,Sci-Fi"
"tt0051032","movie","Surrender - Hell!","Surrender - Hell!",0,1959,"\N",85,"Drama,War"
"tt0051064","movie","Teenage Zombies","Teenage Zombies",0,1959,"\N",73,"Horror,Sci-Fi"
"tt0051358","movie","A Stranger in My Arms","A Stranger in My Arms",0,1959,"\N",88,"Drama,Romance,War"
"tt0051372","movie","Araya","Araya",0,1959,"\N",90,"Documentary"
"tt0051379","movie","Asphalt","Asphalte",0,1959,"\N",95,"Drama"
"tt0051386","movie","Avventura a Capri","Avventura a Capri",0,1959,"\N",97,"Comedy"
"tt0051389","movie","Azafatas con permiso","Azafatas con permiso",0,1959,"\N",93,"Comedy"
"tt0051401","movie","Prisoner of the Volga","I battellieri del Volga",0,1959,"\N",102,"Action,Adventure,Drama"
"tt0051409","movie","Besuch aus heiterem Himmel","Besuch aus heiterem Himmel",0,1959,"\N",89,"Comedy"
"tt0051425","movie","Bogáncs","Bogáncs",0,1959,"\N",80,"Adventure,Family"
"tt0051428","movie","Bombas para la paz","Bombas para la paz",0,1959,"\N",86,"Comedy"
"tt0051441","movie","Café Colón","Café Colón",0,1959,"\N",85,"Adventure,Drama,Romance"
"tt0051446","movie","Canto para ti","Canto para ti",0,1959,"\N",93,"Comedy,Drama,Musical"
