"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0060144","movie","Aventura en las islas Cíes","Aventura en las islas Cíes",0,1972,"\N",82,"Adventure"
"tt0061592","movie","Doomsday Machine","Doomsday Machine",0,1972,"\N",83,"Sci-Fi"
"tt0063334","movie","Nahtche and the General","Nahtche V'Hageneral",0,1972,"\N",105,"Comedy"
"tt0063337","movie","One Day, the Nile","Al-nass wal Nil",0,1972,"\N",105,"Drama"
"tt0063987","movie","Living on Credit","Los adelantados",0,1972,"\N",87,"Documentary"
"tt0064143","movie","Siege of Terror","Cerco de terror",0,1972,"\N",90,"Horror,Thriller"
"tt0064372","movie","Black Jack","Wild in the Sky",0,1972,"\N",87,"Comedy"
"tt0064585","movie","Letters from Stalingrad","Lettres de Stalingrad",0,1972,"\N",80,"Drama"
"tt0065424","movie","Sweet Kill","Sweet Kill",0,1972,"\N",85,"Horror,Thriller"
"tt0065533","movie","The Seagull","Chayka",0,1972,"\N",100,"Drama"
"tt0065538","movie","Chanoc contra el tigre y el vampiro","Chanoc contra el tigre y el vampiro",0,1972,"\N",85,"Action,Adventure,Horror"
"tt0065557","movie","The Class Reunion","The Class Reunion",0,1972,"\N",85,"Drama"
"tt0065660","movie","Dracula, Prisoner of Frankenstein","Drácula contra Frankenstein",0,1972,"\N",85,"Horror"
"tt0065748","movie","Fuenteovejuna","Fuenteovejuna",0,1972,"\N",142,"Drama"
"tt0065750","movie","Fury of the Wolfman","La furia del Hombre Lobo",0,1972,"\N",86,"Horror"
"tt0065956","movie","Kurtalábú pásztor","Kurtalábú pásztor",0,1972,"\N",70,"Adventure"
"tt0065959","movie","Laia","Laia",0,1972,"\N",92,"Drama"
"tt0065991","movie","His Name Was Holy Ghost","Uomo avvisato mezzo ammazzato... Parola di Spirito Santo",0,1972,"\N",94,"Comedy,Western"
"tt0066123","movie","After My Last Move","Nach meinem letzten Umzug...",0,1972,"\N",91,"Documentary"
"tt0066192","movie","Out 1: Spectre","Out 1: Spectre",0,1972,"\N",253,"Comedy,Drama,Thriller"
"tt0066233","movie","The Postman","Postchi",0,1972,"\N",107,"Drama"
"tt0066297","movie","El rey de Acapulco","El rey de Acapulco",0,1972,"\N",85,"Comedy,Family"
"tt0066350","movie","You're Jinxed, Friend You've Met Sacramento","Sei iellato, amico hai incontrato Sacramento",0,1972,"\N",86,"Action,Comedy,Western"
"tt0066417","movie","Street of a Thousand Pleasures","Street of a Thousand Pleasures",0,1972,"\N",76,"Action,Adventure"
"tt0066489","movie","El triangulito","El triangulito",0,1972,"\N",82,"Comedy"
"tt0066499","movie","Umbracle","Umbracle",0,1972,"\N",85,"Drama"
"tt0066610","movie","O Zé do Burro","O Zé do Burro",0,1972,"\N",96,"Comedy,Musical"
"tt0066614","movie","¡Qué hacer!","¡Qué hacer!",0,1972,"\N",90,"Drama"
"tt0066660","movie","George!","George",0,1972,"\N",86,"Comedy,Family"
"tt0066739","movie","Uma Abelha na Chuva","Uma Abelha na Chuva",0,1972,"\N",75,"Drama"
"tt0066756","movie","Alta tensión","Alta tensión",0,1972,"\N",91,"Crime,Thriller"
"tt0066758","movie","Amar Prem","Amar Prem",0,1972,"\N",143,"Drama,Musical,Romance"
"tt0066773","movie","The Goalie's Anxiety at the Penalty Kick","Die Angst des Tormanns beim Elfmeter",0,1972,"\N",101,"Drama,Sport"
"tt0066778","movie","Un apprezzato professionista di sicuro avvenire","Un apprezzato professionista di sicuro avvenire",0,1972,"\N",98,"Drama"
"tt0066794","movie","Soft Shoulders, Sharp Curves","Die Auto-Nummer - Sex auf Rädern",0,1972,"\N",88,"Comedy"
"tt0066795","movie","L'automne","L'automne",0,1972,"\N",75,"Drama"
"tt0066797","movie","Außer Rand und Band am Wolfgangsee","Außer Rand und Band am Wolfgangsee",0,1972,"\N",93,"Comedy,Musical"
"tt0066798","movie","Money Money Money","L'aventure, c'est l'aventure",0,1972,"\N",120,"Adventure,Comedy,Crime"
"tt0066829","movie","The Sin","Bianco rosso e...",0,1972,"\N",96,"Comedy,Drama"
"tt0066853","movie","Na Boca da Noite","Na Boca da Noite",0,1972,"\N",68,"Drama"
"tt0066871","movie","Burke & Hare","Burke & Hare",0,1972,"\N",91,"Horror"
"tt0066878","movie","Los cacos","Los cacos",0,1972,"\N",80,"Comedy"
"tt0066883","movie","The French Calvinists","Les camisards",0,1972,"\N",100,"Drama,History,War"
"tt0066896","movie","La casa de las Chivas","La casa de las Chivas",0,1972,"\N",102,"Drama"
"tt0066897","movie","The House of the Doves","La casa de las palomas",0,1972,"\N",90,"Drama"
"tt0066898","movie","The House Without Frontiers","La casa sin fronteras",0,1972,"\N",92,"Drama"
"tt0066903","movie","Cayó de la gloria el diablo","Cayó de la gloria el diablo",0,1972,"\N",85,"Comedy,Drama"
