"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0095761","movie","La nuit de l'océan","La nuit de l'océan",0,1992,"\N",85,"Drama"
"tt0096154","movie","Spies Inc.","Spies Inc.",0,1992,"\N",93,"Adventure,Comedy"
"tt0096222","movie","To Miss with Love","Tao xue wai zhuan",0,1992,"\N",90,"Comedy,Drama"
"tt0097064","movie","Circle of Fear","Circle of Fear",0,1992,"\N",88,"Action"
"tt0097631","movie","Hitz","Judgement",0,1992,"\N",85,"Crime,Drama,Music"
"tt0097775","movie","The Master","Long hang tian xia",0,1992,"\N",92,"Action,Comedy,Crime"
"tt0099089","movie","Back to the USSR","Back to the USSR - takaisin Ryssiin",0,1992,"\N",94,"Comedy,Drama"
"tt0099104","movie","Behind the Pink Door","Ng yuet yam seon",0,1992,"\N",89,"Crime,Drama,Thriller"
"tt0099340","movie","Da Jue Zhan III: Ping Jin Zhan Yi","Da Jue Zhan III: Ping Jin Zhan Yi",0,1992,"\N",218,"Drama,History,War"
"tt0099524","movie","Evil Toons","Evil Toons",0,1992,"\N",90,"Animation,Comedy,Fantasy"
"tt0099527","movie","Exiled in America","Exiled in America",0,1992,"\N",84,"Drama"
"tt0099562","movie","Fertilize the Blaspheming Bombshell","Fertilize the Blaspheming Bombshell",0,1992,"\N",90,"Horror"
"tt0099620","movie","To Live","Fau sai luen kuk",0,1992,"\N",102,"Drama"
"tt0099639","movie","Coupable d'innocence ou Quand la raison dort","Coupable d'innocence ou Quand la raison dort",0,1992,"\N",110,"Drama"
"tt0099757","movie","Maruta 2: Laboratory of the Devil","Hei tai yang 731 xu ji zhi sha ren gong chang",0,1992,"\N",96,"Drama,Horror,War"
"tt0099793","movie","Angel Terminators","Hong tian huang jia jiang",0,1992,"\N",92,"Action"
"tt0099814","movie","Hurricane Smith","Hurricane Smith",0,1992,"\N",86,"Action,Drama"
"tt0100096","movie","Makinavaja, el último choriso","Makinavaja, el último choriso",0,1992,"\N",105,"Comedy"
"tt0100108","movie","La mansión de los Cthulhu","La mansión de los Cthulhu",0,1992,"\N",92,"Horror"
"tt0100111","movie","Los mares del sur","Los mares del sur",0,1992,"\N",90,"Thriller"
"tt0100195","movie","Mountain Warriors","Sha qiu zhan shi",0,1992,"\N",87,"Action"
"tt0100354","movie","The Master Carpenter","Perumthachan",0,1992,"\N",140,"Drama,History"
"tt0100963","movie","King of Beggars","Mo jong yuen So Hak Yee",0,1992,"\N",101,"Action,Comedy,Drama"
"tt0101156","movie","Nordexpressen","Nordexpressen",0,1992,"\N",109,"Action,Comedy"
"tt0101262","movie","Aasmaan Se Gira","Aasmaan Se Gira",0,1992,"\N",88,"Adventure,Comedy,Romance"
"tt0101288","movie","At the Edge of the Law","Al filo de la ley",0,1992,"\N",90,"Action,Thriller"
"tt0101316","movie","The Lover","L'amant",0,1992,"\N",115,"Biography,Drama,Romance"
"tt0101332","movie","Amo tu cama rica","Amo tu cama rica",0,1992,"\N",95,"Comedy"
"tt0101335","movie","Amor e Dedinhos de Pé","Amor e Dedinhos de Pé",0,1992,"\N",125,"Drama,Romance"
"tt0101368","movie","Severed Ties","Severed Ties",0,1992,"\N",92,"Comedy,Horror,Sci-Fi"
"tt0101371","movie","Article 99","Article 99",0,1992,"\N",100,"Comedy,Drama"
"tt0101391","movie","Baby on Board","Baby on Board",0,1992,"\N",90,"Comedy"
"tt0101395","movie","Backsliding","Backsliding",0,1992,"\N",88,"Drama,Thriller"
"tt0101429","movie","Divertimento","Divertimento",0,1992,"\N",130,"Drama"
"tt0101437","movie","Beta","Beta",0,1992,"\N",171,"Drama,Romance"
"tt0101471","movie","Blanval","Blanval",0,1992,"\N",90,"Drama,Romance,War"
"tt0101481","movie","Bloodfist III: Forced to Fight","Bloodfist III: Forced to Fight",0,1992,"\N",88,"Action"
"tt0101493","movie","Body Puzzle","Body Puzzle",0,1992,"\N",98,"Horror,Mystery,Thriller"
"tt0101499","movie","Bordertown Cafe","Bordertown Cafe",0,1992,"\N",101,"Comedy,Drama,Romance"
"tt0101505","movie","Boys","Boys",0,1992,"\N",90,"Comedy"
"tt0101519","movie","El bulto","El bulto",0,1992,"\N",114,"Comedy,Drama"
"tt0101558","movie","Celibidache","Celibidache",0,1992,"\N",100,"Documentary,Music"
"tt0101571","movie","Chi qing kuai xu","Chi qing kuai xu",0,1992,"\N",101,"Action,Comedy"
"tt0101582","movie","Chroniques hongroises","Chroniques hongroises",0,1992,"\N",104,"Documentary"
"tt0101586","movie","Cinta Dalam Sepotong Roti","Cinta Dalam Sepotong Roti",0,1992,"\N",100,"Drama"
"tt0101625","movie","Once Upon a Crime...","Once Upon a Crime...",0,1992,"\N",94,"Comedy,Crime,Mystery"
"tt0101628","movie","Critters 4","Critters 4",0,1992,"\N",87,"Horror,Sci-Fi"
"tt0101651","movie","Damned in the U.S.A.","Damned in the U.S.A.",0,1992,"\N",68,"Documentary"
"tt0101652","movie","Dance Macabre","Dance Macabre",0,1992,"\N",97,"Crime,Horror,Thriller"
"tt0101653","movie","Dance with Death","Dance with Death",0,1992,"\N",90,"Thriller"
"tt0101697","movie","Deep Blues","Deep Blues",0,1992,"\N",91,"Documentary,Music"
"tt0101732","movie","Dil Aashna Hai (...The Heart Knows)","Dil Aashna Hai (...The Heart Knows)",0,1992,"\N",164,"Drama,Romance"
"tt0101736","movie","Diplomatic Immunity","Diplomatic Immunity",0,1992,"\N",94,"Crime,Drama,Thriller"
"tt0101759","movie","A Woman's Secret","A Woman's Secret",0,1992,"\N",90,"Thriller"
"tt0101827","movie","Aquesta nit o mai","Aquesta nit o mai",0,1992,"\N",95,"Comedy"
"tt0101828","movie","Eternal Fist","Eternal Fist",0,1992,"\N",95,"Action,Sci-Fi"
"tt0101852","movie","Ein Fall für TKKG: Drachenauge","Ein Fall für TKKG: Drachenauge",0,1992,"\N",84,"Action,Adventure,Family"
"tt0101860","movie","Fatal Instinct","Fatal Instinct",0,1992,"\N",95,"Thriller"
"tt0101873","movie","The Son of the Mekong","Le fils du Mékong",0,1992,"\N",84,"Comedy"
"tt0101879","movie","The Finest Hour","The Finest Hour",0,1992,"\N",105,"Drama,War"
"tt0101913","movie","Fratelli e sorelle","Fratelli e sorelle",0,1992,"\N",92,"Drama"
"tt0101934","movie","La gamine","La gamine",0,1992,"\N",90,"Action,Adventure,Comedy"
"tt0101953","movie","The Girl Who Came Late","The Girl Who Came Late",0,1992,"\N",82,"Romance"
"tt0101955","movie","The Giving","The Giving",0,1992,"\N",100,"Drama"
"tt0101980","movie","Gudrun","Gudrun",0,1992,"\N",97,"Drama"
"tt0101986","movie","The Naked Target","Los gusanos no llevan bufanda",0,1992,"\N",96,"Comedy"
"tt0102000","movie","Happy Birthday, Türke!","Happy Birthday, Türke!",0,1992,"\N",109,"Crime,Thriller"
"tt0102028","movie","Herr Ober!","Herr Ober!",0,1992,"\N",93,"Comedy"
"tt0102032","movie","High Strung","High Strung",0,1992,"\N",93,"Comedy"
"tt0102060","movie","Hot Under the Collar","Hot Under the Collar",0,1992,"\N",87,"Comedy"
"tt0102078","movie","Shogun & Little Kitchen","Huo tou fu xing",0,1992,"\N",93,"Comedy,Romance"
"tt0102079","movie","Angel Terminators II","Huo zhong",0,1992,"\N",93,"Action,Crime,Thriller"
"tt0102091","movie","And the Wind Returneth","I vozvrashchaetsya veter...",0,1992,"\N",133,"Biography,Drama"
"tt0102102","movie","The Importance of Being Earnest","The Importance of Being Earnest",0,1992,"\N",123,"Comedy"
"tt0102121","movie","Ingaló","Ingaló",0,1992,"\N",96,"Drama"
"tt0102155","movie","Game Kids","Ji Boy xiao zi: Zhen jia wai long",0,1992,"\N",95,"Action,Comedy"
"tt0102159","movie","Operation Scorpio","Kit ji jin si",0,1992,"\N",99,"Action,Comedy"
"tt0102169","movie","El juego de los mensajes invisibles","El juego de los mensajes invisibles",0,1992,"\N",110,"Drama"
"tt0102188","movie","Karavan smerti","Karavan smerti",0,1992,"\N",79,"Action"
"tt0102200","movie","Khel","Khel",0,1992,"\N",152,"Comedy,Drama,Romance"
"tt0102206","movie","Kiks","Kiks",0,1992,"\N",95,"Adventure,Drama"
"tt0102210","movie","Killer Tomatoes Eat France!","Killer Tomatoes Eat France!",0,1992,"\N",94,"Comedy"
"tt0102232","movie","Koniec gry","Koniec gry",0,1992,"\N",79,"Drama"
"tt0102243","movie","Der Kunde ist König","Der Kunde ist König",0,1992,"\N",60,"Documentary"
"tt0102249","movie","Könyörtelen idök","Könyörtelen idök",0,1992,"\N",99,"Drama"
"tt0102265","movie","The Long Winter","El largo invierno",0,1992,"\N",135,"Drama,History,War"
"tt0102269","movie","Last Dance","Last Dance",0,1992,"\N",83,"Thriller"
"tt0102275","movie","The Last Riders","The Last Riders",0,1992,"\N",90,"Action,Drama"
"tt0102284","movie","Leise Schatten","Leise Schatten",0,1992,"\N",91,"Drama"
"tt0102307","movie","Light Sleeper","Light Sleeper",0,1992,"\N",103,"Crime,Drama"
"tt0102332","movie","Long mao shao xu","Long mao shao xu",0,1992,"\N",87,"Action,Comedy"
"tt0102339","movie","Loulou Graffiti","Loulou Graffiti",0,1992,"\N",90,"Comedy,Drama"
"tt0102340","movie","Love Crimes","Love Crimes",0,1992,"\N",90,"Romance,Thriller"
"tt0102343","movie","Love Potion No. 9","Love Potion No. 9",0,1992,"\N",92,"Comedy,Fantasy,Romance"
"tt0102385","movie","The Man Without a World","The Man Without a World",0,1992,"\N",98,"Drama,Romance"
"tt0102386","movie","Fist of Fury 1991 II","Man hua wei long",0,1992,"\N",93,"Action,Comedy"
"tt0102442","movie","Mi querido Tom Mix","Mi querido Tom Mix",0,1992,"\N",90,"Action,Adventure,Western"
"tt0102443","movie","A Midnight Clear","A Midnight Clear",0,1992,"\N",108,"Drama,War"
"tt0102448","movie","With or Without You","Ming yuet chiu Zim Dung",0,1992,"\N",86,"Action,Romance"
"tt0102452","movie","Mirror Images","Mirror Images",0,1992,"\N",93,"Drama,Thriller"
"tt0102467","movie","Monster in a Box","Monster in a Box",0,1992,"\N",87,"Comedy,Drama"
"tt0102477","movie","Una mujer bajo la lluvia","Una mujer bajo la lluvia",0,1992,"\N",89,"Comedy"
"tt0102549","movie","Nocturno a Rosario","Nocturno a Rosario",0,1992,"\N",102,"Drama,Romance"
"tt0102563","movie","Angel Hunter","Nu xiao feng yun: Xie jiao ru qin",0,1992,"\N",97,"Crime,Thriller"
"tt0102583","movie","Olivier, Olivier","Olivier, Olivier",0,1992,"\N",110,"Drama"
"tt0102584","movie","L'ombre","L'ombre",0,1992,"\N",90,"Drama"
"tt0102586","movie","Omicidio a luci blu","Omicidio a luci blu",0,1992,"\N",85,"Thriller"
"tt0102592","movie","One False Move","One False Move",0,1992,"\N",105,"Crime,Drama,Thriller"
"tt0102626","movie","The Pannwitz Stare","The Pannwitz Stare",0,1992,"\N",90,"Documentary"
"tt0102774","movie","Requiem for a Maiden","Requiem pro panenku",0,1992,"\N",99,"Drama,Thriller"
"tt0102778","movie","The Restless Conscience: Resistance to Hitler Within Germany 1933-1945","The Restless Conscience: Resistance to Hitler Within Germany 1933-1945",0,1992,"\N",113,"Documentary"
"tt0102806","movie","Roots of Evil","Roots of Evil",0,1992,"\N",95,"Crime,Drama"
"tt0102826","movie","Sam yan jo sai gai","Sam yan jo sai gai",0,1992,"\N",98,"Comedy"
"tt0102830","movie","Pink Sauce","Salsa rosa",0,1992,"\N",86,"Comedy"
"tt0102906","movie","Lover's Tear","Shi bu wang qing",0,1992,"\N",97,"Action,Drama"
"tt0102916","movie","Skin Striperess","Shuai pi gui",0,1992,"\N",95,"Comedy,Horror"
"tt0102922","movie","Powerful Four","Si da tan zhang",0,1992,"\N",108,"Crime"
"tt0102977","movie","Steal America","Steal America",0,1992,"\N",82,"Comedy,Romance"
"tt0102978","movie","Steele's Law","Steele's Law",0,1992,"\N",90,"Action,Thriller"
"tt0103000","movie","Sublet","Sublet",0,1992,"\N",88,"Drama"
"tt0103006","movie","Sunset Heat","Sunset Heat",0,1992,"\N",90,"Crime,Drama,Thriller"
"tt0103027","movie","Tma","Tma",0,1992,"\N",58,"Drama"
"tt0103136","movie","Cynics","Tsiniki",0,1992,"\N",106,"Drama"
"tt0103141","movie","Turtle Beach","Turtle Beach",0,1992,"\N",90,"Drama,Thriller"
"tt0103166","movie","Undine","Undine",0,1992,"\N",96,"Drama,Fantasy,Romance"
"tt0103186","movie","Cows","Vacas",0,1992,"\N",96,"Drama,Mystery,Romance"
"tt0103191","movie","Van Gogh's Ear","Van Gogh's Ear",0,1992,"\N",75,"Comedy,Drama"
"tt0103197","movie","Die Verfehlung","Die Verfehlung",0,1992,"\N",105,"Drama"
"tt0103212","movie","Vinaya","Vinaya",0,1992,"\N",87,"Drama"
"tt0103225","movie","Volkodav","Volkodav",0,1992,"\N",103,"Action"
"tt0103273","movie","Wishman","Wishman",0,1992,"\N",90,"Comedy,Fantasy"
"tt0103290","movie","Ghost Punting","Ng fuk sing chong gwai",0,1992,"\N",94,"Action,Comedy"
"tt0103295","movie","Swordsman II","Siu ngo gong woo: Dung Fong Bat Bai",0,1992,"\N",112,"Action,Fantasy"
"tt0103338","movie","The Sunday Child","De zondagsjongen",0,1992,"\N",95,"Drama"
"tt0103343","movie","Shadow on the Snow","Árnyék a havon",0,1992,"\N",72,"Drama"
"tt0103344","movie","Éljen anyád!","Éljen anyád!",0,1992,"\N",105,"Drama"
"tt0103594","movie","1492: Conquest of Paradise","1492: Conquest of Paradise",0,1992,"\N",154,"Adventure,Biography,Drama"
"tt0103595","movie","1991: The Year Punk Broke","1991: The Year Punk Broke",0,1992,"\N",99,"Documentary,History,Music"
"tt0103596","movie","3 Ninjas","3 Ninjas",0,1992,"\N",84,"Action,Comedy,Family"
"tt0103601","movie","Mother","588 rue Paradis",0,1992,"\N",130,"Drama"
"tt0103602","movie","92 Legendary La Rose Noire","92 Hak Mui Gwai duei Hak Mui Gwai",0,1992,"\N",100,"Action,Comedy,Musical"
"tt0103603","movie","Call Girl '92","92 Ying chiu lui long",0,1992,"\N",99,"Drama,Romance"
"tt0103605","movie","Die AIDS-Rebellen","Die AIDS-Rebellen",0,1992,"\N",87,"Documentary"
"tt0103609","movie","The Magic Voyage","Die Abenteuer von Pico und Columbus",0,1992,"\N",82,"Adventure,Animation,Family"
"tt0103612","movie","Absent Without Leave","Absent Without Leave",0,1992,"\N",95,"Drama,Romance,War"
"tt0103614","movie","El abuelo, la condesa y Escarlata la traviesa","El abuelo, la condesa y Escarlata la traviesa",0,1992,"\N",100,"Action"
"tt0103615","movie","The Absence","L'absence",0,1992,"\N",112,"Drama"
"tt0103616","movie","The Accompanist","L'accompagnatrice",0,1992,"\N",102,"Drama,Music,Romance"
"tt0103617","movie","Aces: Iron Eagle III","Aces: Iron Eagle III",0,1992,"\N",98,"Action"
"tt0103618","movie","Acts of Defiance","Acts of Defiance",0,1992,"\N",105,"Documentary"
"tt0103619","movie","Adeus Princesa","Adeus Princesa",0,1992,"\N",93,"Drama,Mystery"
"tt0103620","movie","Adorable Lies","Adorables mentiras",0,1992,"\N",108,"Comedy"
"tt0103622","movie","Adventures in Spying","Adventures in Spying",0,1992,"\N",92,"Adventure,Comedy,Crime"
"tt0103625","movie","On Guard","L'affût",0,1992,"\N",103,"Drama"
"tt0103627","movie","Afureru atsui namida","Afureru atsui namida",0,1992,"\N",104,"Drama"
"tt0103633","movie","Ai ni tsuite, Tokyo","Ai ni tsuite, Tokyo",0,1992,"\N",110,"Drama,Romance"
"tt0103634","movie","Aileen Wuornos: The Selling of a Serial Killer","Aileen Wuornos: The Selling of a Serial Killer",0,1992,"\N",87,"Crime,Documentary"
"tt0103639","movie","Aladdin","Aladdin",0,1992,"\N",90,"Adventure,Animation,Comedy"
"tt0103640","movie","Alan & Naomi","Alan & Naomi",0,1992,"\N",96,"Drama,Family"
"tt0103644","movie","Alien³","Alien³",0,1992,"\N",114,"Action,Horror,Sci-Fi"
"tt0103645","movie","Aliens Cut My Hair","Aliens Cut My Hair",0,1992,"\N",68,"Comedy"
"tt0103647","movie","Alisa i bukinist","Alisa i bukinist",0,1992,"\N",81,"Crime,Romance"
"tt0103653","movie","Alles Lüge","Alles Lüge",0,1992,"\N",86,"Comedy"
"tt0103658","movie","Another Life","Un'altra vita",0,1992,"\N",95,"Comedy,Drama,Romance"
"tt0103660","movie","Alyaska, ser!","Alyaska, ser!",0,1992,"\N",100,"Adventure,Musical"
"tt0103661","movie","Am Ende der Nacht","Am Ende der Nacht",0,1992,"\N",88,"Crime,Drama"
"tt0103667","movie","Ambrogio","Ambrogio",0,1992,"\N",90,"Drama"
"tt0103668","movie","Ameriken boy","Ameriken boy",0,1992,"\N",117,"Action,Thriller"
"tt0103670","movie","American Heart","American Heart",0,1992,"\N",113,"Crime,Drama,Romance"
"tt0103671","movie","American Me","American Me",0,1992,"\N",125,"Biography,Crime,Drama"
"tt0103674","movie","American Streetfighter","American Streetfighter",0,1992,"\N",89,"Action,Thriller"
"tt0103675","movie","Close Friends","Le amiche del cuore",0,1992,"\N",110,"Drama,Romance"
"tt0103676","movie","Les amies de ma femme","Les amies de ma femme",0,1992,"\N",90,"Comedy"
"tt0103681","movie","Lover","Amoureuse",0,1992,"\N",99,"Comedy,Drama"
"tt0103689","movie","Angaar","Angaar",0,1992,"\N",176,"Action,Crime,Drama"
"tt0103691","movie","Angel with a Gun","L'angelo con la pistola",0,1992,"\N",111,"Crime,Drama"
"tt0103694","movie","Angst - Tor zur Freiheit","Angst - Tor zur Freiheit",0,1992,"\N",90,"Documentary"
"tt0103698","movie","Encore, Once More Encore!","Ankor, eshchyo ankor!",0,1992,"\N",104,"Comedy,Drama,Romance"
"tt0103703","movie","Les années campagne","Les années campagne",0,1992,"\N",90,"Comedy,Drama,Family"
"tt0103705","movie","Dreaming About You","Anoche soñé contigo",0,1992,"\N",90,"Comedy,Romance"
"tt0103706","movie","Another Girl Another Planet","Another Girl Another Planet",0,1992,"\N",62,"Drama"
"tt0103707","movie","Die Antigone des Sophokles nach der Hölderlinschen Übertragung für die Bühne bearbeitet von Brecht 1948 (Suhrkamp Verlag)","Die Antigone des Sophokles nach der Hölderlinschen Übertragung für die Bühne bearbeitet von Brecht 1948 (Suhrkamp Verlag)",0,1992,"\N",100,"Drama"
"tt0103708","movie","Apple Trees","Apfelbäume",0,1992,"\N",112,"Drama"
"tt0103710","movie","Love After Love","Après l'amour",0,1992,"\N",104,"Drama,Romance"
"tt0103711","movie","Aquí, el que no corre... vuela","Aquí, el que no corre... vuela",0,1992,"\N",85,"Comedy"
"tt0103712","movie","Arbitr","Arbitr",0,1992,"\N",85,"Action,Crime,Drama"
"tt0103716","movie","Archipiélago","Archipiélago",0,1992,"\N",80,"Drama"
