"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0043529","movie","La fierecilla domada","La fierecilla domada",0,1956,"\N",80,"Comedy"
"tt0044587","movie","Encuentro en la ciudad","Encuentro en la ciudad",0,1956,"\N",71,"Comedy"
"tt0045903","movie","Ich suche dich","Ich suche dich",0,1956,"\N",95,"Drama"
"tt0046482","movie","Untamed Mistress","Untamed Mistress",0,1956,"\N",70,"Drama"
"tt0046966","movie","El fantasma de la casa roja","El fantasma de la casa roja",0,1956,"\N",91,"Comedy,Horror,Mystery"
"tt0046977","movie","Fire Maidens of Outer Space","Fire Maidens from Outer Space",0,1956,"\N",80,"Sci-Fi"
"tt0047014","movie","Los gavilanes","Los gavilanes",0,1956,"\N",102,"Comedy,Drama,Western"
"tt0047035","movie","Gold aus Gletschern","Gold aus Gletschern",0,1956,"\N",85,"Documentary"
"tt0047092","movie","Historia de un marido infiel","Historia de un marido infiel",0,1956,"\N",109,"Drama"
"tt0047282","movie","Nina","Nina",0,1956,"\N",89,"Drama"
"tt0047337","movie","La pecadora","La pecadora",0,1956,"\N",100,"Drama"
"tt0047374","movie","Pueblo, canto y esperanza","Pueblo, canto y esperanza",0,1956,"\N",111,"Drama,Music"
"tt0047398","movie","Xue li hong","Xue li hong",0,1956,"\N",95,"Drama"
"tt0047407","movie","El rey de la carretera","El rey de la carretera",0,1956,"\N",70,"Comedy"
"tt0047415","movie","Rigoletto e la sua tragedia","Rigoletto e la sua tragedia",0,1956,"\N",91,"Musical,Romance"
"tt0047491","movie","Silent Fear","Silent Fear",0,1956,"\N",66,"Romance"
"tt0047498","movie","Sinfonia d'amore","Sinfonia d'amore",0,1956,"\N",95,"Biography,Drama,Music"
"tt0047525","movie","The Steel Jungle","The Steel Jungle",0,1956,"\N",86,"Crime,Drama,Film-Noir"
"tt0047533","movie","Silvery Wind","Stríbrný vítr",0,1956,"\N",98,"Drama"
"tt0047541","movie","Sucedió en mi aldea","Sucedió en mi aldea",0,1956,"\N",88,"Comedy"
"tt0047544","movie","El sultán descalzo","El sultán descalzo",0,1956,"\N",87,"Comedy,Fantasy"
"tt0047824","movie","Amor y pecado","Amor y pecado",0,1956,"\N",86,"Drama,Music"
"tt0047825","movie","Amor y toros","Amor y toros",0,1956,"\N",62,"Drama"
"tt0047838","movie","¡Aquí hay petróleo!","¡Aquí hay petróleo!",0,1956,"\N",85,"Comedy"
"tt0047847","movie","The Adventures of Gil Blas","Una aventura de Gil Blas",0,1956,"\N",95,"Adventure"
"tt0047850","movie","Das Bad auf der Tenne","Das Bad auf der Tenne",0,1956,"\N",88,"Comedy"
"tt0047853","movie","Daddy's Gang","La bande à papa",0,1956,"\N",90,"Comedy"
"tt0047873","movie","The Benny Goodman Story","The Benny Goodman Story",0,1956,"\N",116,"Biography,Drama,Music"
"tt0047892","movie","Bob le Flambeur","Bob le flambeur",0,1956,"\N",98,"Crime,Drama,Thriller"
"tt0047894","movie","Hello Smile!","Bonjour sourire!",0,1956,"\N",90,"Comedy,Musical"
"tt0047897","movie","Breakaway","Breakaway",0,1956,"\N",72,"Crime,Drama"
"tt0047909","movie","Cape Horn","Cabo de Hornos",0,1956,"\N",100,"Drama,Family,Fantasy"
"tt0047925","movie","That Is the Dawn","Cela s'appelle l'aurore",0,1956,"\N",102,"Drama"
"tt0047932","movie","Charley's Aunt","Charleys Tante",0,1956,"\N",89,"Comedy,Romance"
"tt0047938","movie","Chuzhaya rodnya","Chuzhaya rodnya",0,1956,"\N",99,"Drama"
"tt0047965","movie","Cuerda de presos","Cuerda de presos",0,1956,"\N",87,"Drama"
"tt0047967","movie","Curra Veleta","Curra Veleta",0,1956,"\N",83,"Comedy,Musical"
"tt0047979","movie","The Rumyantsev Case","Delo Rumyantseva",0,1956,"\N",103,"Crime,Drama,Mystery"
"tt0047982","movie","People of No Importance","Des gens sans importance",0,1956,"\N",101,"Drama"
"tt0048004","movie","La doncella de piedra","La doncella de piedra",0,1956,"\N",100,"Drama"
"tt0048007","movie","A Woman Alone","Donne sole",0,1956,"\N",105,"Drama"
"tt0048027","movie","Dva kapitana","Dva kapitana",0,1956,"\N",98,"Adventure"
"tt0048036","movie","Hra o zivot","Hra o zivot",0,1956,"\N",101,"Drama"
"tt0048041","movie","Esa voz es una mina","Esa voz es una mina",0,1956,"\N",85,"Musical"
"tt0048045","movie","The Hidden One","La escondida",0,1956,"\N",100,"Drama,War,Western"
