"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0066020","movie","Lucky Seven","7 xiao fu",0,1986,"\N",80,"Action,Comedy"
"tt0066151","movie","Ninja Destroyer","Ninja Destroyer",0,1986,"\N",92,"Action,Adventure"
"tt0067625","movie","Trial on the Road","Proverka na dorogakh",0,1986,"\N",96,"Drama,War"
"tt0081236","movie","Ninja Champion","Ninja Champion",0,1986,"\N",87,"Action"
"tt0084313","movie","Matter of Heart","Matter of Heart",0,1986,"\N",107,"Biography,Documentary"
"tt0084668","movie","Great Shanghai 1937","Da Shang Hai 1937",0,1986,"\N",115,"Action"
"tt0085690","movie","Hot Money","Hot Money",0,1986,"\N",78,"Comedy,Crime"
"tt0085986","movie","The Doctor from Gafire","Le médecin de Gafire",0,1986,"\N",90,"Drama"
"tt0086021","movie","A Noite e a Madrugada","A Noite e a Madrugada",0,1986,"\N",100,"Drama"
"tt0086028","movie","Nägel mit Köpfen","Nägel mit Köpfen",0,1986,"\N",90,"Comedy,Crime"
"tt0086224","movie","Rycerzyk czerwonego serduszka","Rycerzyk czerwonego serduszka",0,1986,"\N",63,"Animation"
"tt0086909","movie","The Satin Spider","L'araignée de satin",0,1986,"\N",82,"Crime,Drama,Horror"
"tt0086930","movie","Bad Girls Dormitory","Bad Girls Dormitory",0,1986,"\N",95,"Action,Drama,Horror"
"tt0087128","movie","Deckname Schlier","Deckname Schlier",0,1986,"\N",90,"Documentary"
"tt0087210","movie","Epizod Berlin West","Epizod Berlin West",0,1986,"\N",99,"Drama"
"tt0087368","movie","Gruz bez markirovki","Gruz bez markirovki",0,1986,"\N",92,"Action,Drama"
"tt0087512","movie","La joven y la tentación","La joven y la tentación",0,1986,"\N",96,"Drama,Mystery,Thriller"
"tt0087829","movie","Odd Jobs","Odd Jobs",0,1986,"\N",88,"Comedy"
"tt0087905","movie","Pervaya konnaya","Pervaya konnaya",0,1986,"\N",137,"History,War"
"tt0087944","movie","The Fantasies of Miss Jones","The Princess and the Call Girl",0,1986,"\N",80,"Comedy,Drama,Romance"
"tt0087945","movie","Star Slammer","Prison Ship",0,1986,"\N",86,"Action,Comedy,Sci-Fi"
"tt0088092","movie","The Seven Vampires","As Sete Vampiras",0,1986,"\N",100,"Comedy,Horror,Mystery"
"tt0088339","movie","Vaudeville","Vaudeville",0,1986,"\N",85,"Comedy,Drama,Romance"
"tt0088345","movie","Soldier's Revenge","Soldier's Revenge",0,1986,"\N",92,"Action,Drama,War"
"tt0088356","movie","Violated","Violated",0,1986,"\N",88,"Crime,Drama,Thriller"
"tt0088468","movie","L'étincelle","L'étincelle",0,1986,"\N",108,"Comedy"
"tt0088670","movie","Um Adeus Português","Um Adeus Português",0,1986,"\N",85,"Drama"
"tt0088682","movie","Agent on Ice","Agent on Ice",0,1986,"\N",96,"Action,Drama"
"tt0088712","movie","Love Around the Corner","Amor a la vuelta de la esquina",0,1986,"\N",95,"Drama"
"tt0088745","movie","The Killer Is Still Among Us","L'assassino è ancora tra noi",0,1986,"\N",83,"Horror,Mystery,Thriller"
"tt0088747","movie","Astucia","Astucia",0,1986,"\N",105,"Drama,Western"
"tt0088753","movie","L'aube","L'aube",0,1986,"\N",93,"Drama"
"tt0088754","movie","Auf immer und ewig","Auf immer und ewig",0,1986,"\N",97,"Drama"
"tt0088786","movie","Bell Diamond","Bell Diamond",0,1986,"\N",96,"Drama"
"tt0088788","movie","Mglistye berega","Mglistye berega",0,1986,"\N",145,"Drama,History"
"tt0088799","movie","Il Bi e il Ba","Il Bi e il Ba",0,1986,"\N",90,"Comedy"
"tt0088802","movie","The Big Hurt","The Big Hurt",0,1986,"\N",93,"Crime,Thriller"
"tt0088834","movie","Bokuchan no senjou","Bokuchan no senjou",0,1986,"\N",106,"Family"
"tt0088842","movie","Boycott","Baykot",0,1986,"\N",114,"Drama"
"tt0088872","movie","El cafre","El cafre",0,1986,"\N",93,"Action,Adventure,Drama"
"tt0088879","movie","Il camorrista","Il camorrista",0,1986,"\N",171,"Crime,Drama"
"tt0088883","movie","Car Trouble","Car Trouble",0,1986,"\N",93,"Comedy"
"tt0088902","movie","Charley","Charley",0,1986,"\N",60,"Comedy"
"tt0088913","movie","China. Die Künste - der Alltag. Eine filmische Reisebeschreibung","China. Die Künste - der Alltag. Eine filmische Reisebeschreibung",0,1986,"\N",270,"Documentary"
"tt0088920","movie","Chuzhie zdes ne khodyat","Chuzhie zdes ne khodyat",0,1986,"\N",76,"Crime"
"tt0088938","movie","Colierul de turcoaze","Colierul de turcoaze",0,1986,"\N",92,"Action,Adventure,History"
"tt0088952","movie","Crystal Heart","Crystal Heart",0,1986,"\N",103,"Drama,Music,Romance"
"tt0088955","movie","The Cosmic Eye","The Cosmic Eye",0,1986,"\N",71,"Animation,Sci-Fi"
"tt0088971","movie","Crónica de familia","Crónica de familia",0,1986,"\N",103,"Crime,Drama,Mystery"
"tt0088972","movie","Crónica sentimental en rojo","Crónica sentimental en rojo",0,1986,"\N",100,"Drama"
"tt0089016","movie","Desiderando Giulia","Desiderando Giulia",0,1986,"\N",104,"Drama"
"tt0089019","movie","Detective School Dropouts","Detective School Dropouts",0,1986,"\N",92,"Comedy"
"tt0089023","movie","The Devastator","The Devastator",0,1986,"\N",79,"Action,War"
"tt0089030","movie","Dluznicy smierci","Dluznicy smierci",0,1986,"\N",86,"Drama,Thriller,War"
"tt0089033","movie","Dobré svetlo","Dobré svetlo",0,1986,"\N",90,"Drama"
"tt0089055","movie","Dressage","Dressage",0,1986,"\N",98,"Comedy,Drama"
"tt0089063","movie","Dvoynoy kapkan","Dvoynoy kapkan",0,1986,"\N",139,"Crime,Mystery"
"tt0089064","movie","Dziewczeta z Nowolipek","Dziewczeta z Nowolipek",0,1986,"\N",86,"Drama,History,Romance"
"tt0089074","movie","Egészséges erotika","Egészséges erotika",0,1986,"\N",94,"Comedy"
"tt0089075","movie","My Family","Ba xi lin men",0,1986,"\N",89,"Comedy"
"tt0089083","movie","The First Two Hundred Years of My Life","Elsö kétszáz évem",0,1986,"\N",104,"Drama"
"tt0089084","movie","Az elvarázsolt dollár","Az elvarázsolt dollár",0,1986,"\N",90,"Comedy,Crime"
"tt0089090","movie","The End of the World Man","The End of the World Man",0,1986,"\N",86,"Family"
"tt0089118","movie","F/X","F/X",0,1986,"\N",109,"Action,Thriller"
"tt0089122","movie","Fair Game","Fair Game",0,1986,"\N",86,"Action,Thriller"
"tt0089123","movie","Falfúró","Falfúró",0,1986,"\N",98,"Comedy,Drama"
"tt0089149","movie","First Strike","First Strike",0,1986,"\N",94,"Drama"
"tt0089151","movie","Flagrant désir","Flagrant désir",0,1986,"\N",110,"Crime,Drama,Mystery"
"tt0089158","movie","Flight North","Flucht in den Norden",0,1986,"\N",117,"Drama"
"tt0089186","movie","The King's Cake","La galette du roi",0,1986,"\N",90,"Comedy"
"tt0089205","movie","Gilsoddeum","Gilsoddeum",0,1986,"\N",105,"Drama"
"tt0089207","movie","Days of Hell","I giorni dell'inferno",0,1986,"\N",89,"Action,War"
"tt0089221","movie","The Gospel According to Vic","Heavenly Pursuits",0,1986,"\N",92,"Comedy,Drama"
"tt0089231","movie","Gros dégueulasse","Gros dégueulasse",0,1986,"\N",88,"Comedy"
"tt0089247","movie","Half Life","Half Life",0,1986,"\N",87,"Documentary"
"tt0089250","movie","Hammer","Hammer",0,1986,"\N",92,"Drama"
"tt0089255","movie","Hard Traveling","Hard Traveling",0,1986,"\N",99,"Drama"
"tt0089266","movie","Heidenlöcher","Heidenlöcher",0,1986,"\N",100,"Drama,War"
"tt0089268","movie","Hell Squad","Hell Squad",0,1986,"\N",87,"Action"
"tt0089285","movie","Holidays in Amsterdam","Wakacje w Amsterdamie",0,1986,"\N",87,"Drama"
"tt0089287","movie","Hollywood Harry","Hollywood Harry",0,1986,"\N",98,"Comedy,Crime,Thriller"
"tt0089288","movie","A Successful Man","Un hombre de éxito",0,1986,"\N",116,"Drama"
"tt0089331","movie","Impure Thoughts","Impure Thoughts",0,1986,"\N",80,"Comedy"
"tt0089335","movie","In the Wild Mountains","Ye shan",0,1986,"\N",105,"Drama"
"tt0089339","movie","Inganni","Inganni",0,1986,"\N",90,"Drama"
"tt0089362","movie","As Good as Poison","Jako jed",0,1986,"\N",76,"Comedy"
"tt0089384","movie","Jour et nuit","Jour et nuit",0,1986,"\N",90,"Drama,Romance"
"tt0089389","movie","Juexiang","Juexiang",0,1986,"\N",103,"Drama"
"tt0089409","movie","Keeping Track","Keeping Track",0,1986,"\N",102,"Adventure,Crime,Mystery"
"tt0089413","movie","Khamosh","Khamosh",0,1986,"\N",101,"Mystery,Thriller"
"tt0089416","movie","Killing Cars","Killing Cars",0,1986,"\N",104,"Action,Thriller"
"tt0089447","movie","Képvadászok","Képvadászok",0,1986,"\N",84,"Comedy,Crime"
"tt0089483","movie","The Liberation of Auschwitz","Die Befreiung von Auschwitz",0,1986,"\N",60,"Documentary,War"
"tt0089493","movie","Pretty Women Walking Through the City","Lijepe zene prolaze kroz grad",0,1986,"\N",94,"Sci-Fi"
"tt0089499","movie","Lola","Lola",0,1986,"\N",106,"Drama,Thriller"
"tt0089537","movie","Mala Noche","Mala Noche",0,1986,"\N",78,"Drama"
"tt0089538","movie","The Malibu Bikini Shop","The Malibu Bikini Shop",0,1986,"\N",99,"Comedy,Romance"
"tt0089541","movie","Mambrú se fue a la guerra","Mambrú se fue a la guerra",0,1986,"\N",99,"Drama"
"tt0089550","movie","Manuel y Clemente","Manuel y Clemente",0,1986,"\N",89,"Comedy"
"tt0089553","movie","Maria","Maria",0,1986,"\N",90,"Drama"
"tt0089575","movie","Meier","Meier",0,1986,"\N",99,"Comedy"
"tt0089599","movie","Mirch Masala","Mirch Masala",0,1986,"\N",128,"Drama,Thriller"
"tt0089613","movie","My Brother-in-law Killed My Sister","Mon beau-frère a tué ma soeur",0,1986,"\N",95,"Comedy,Thriller"
"tt0089634","movie","Mravenci nesou smrt","Mravenci nesou smrt",0,1986,"\N",82,"Crime"
"tt0089660","movie","Die Nachtmeerfahrt","Die Nachtmeerfahrt",0,1986,"\N",70,"Comedy"
"tt0089661","movie","Nadia","Nadia",0,1986,"\N",90,"Drama"
"tt0089671","movie","Nattseilere","Nattseilere",0,1986,"\N",113,"Adventure,Drama"
"tt0089678","movie","New Delhi Times","New Delhi Times",0,1986,"\N",123,"Drama,Mystery"
"tt0089695","movie","No Retreat, No Surrender","No Retreat, No Surrender",0,1986,"\N",85,"Action,Comedy,Crime"
"tt0089721","movie","The Detached Mission","Odinochnoe plavanie",0,1986,"\N",96,"Action,Drama"
"tt0089723","movie","Ognisty aniol","Ognisty aniol",0,1986,"\N",95,"Drama"
"tt0089736","movie","Orchideen des Wahnsinns","Orchideen des Wahnsinns",0,1986,"\N",79,"Crime"
"tt0089745","movie","Osa","Osa",0,1986,"\N",92,"Sci-Fi"
"tt0089794","movie","A King and His Movie","La película del rey",0,1986,"\N",107,"Comedy,Drama"
"tt0089818","movie","Pohádka o Malíckovi","Pohádka o Malíckovi",0,1986,"\N",80,"Family,Fantasy"
"tt0089831","movie","Posle dozhdichka, v chetverg","Posle dozhdichka, v chetverg",0,1986,"\N",78,"Adventure,Comedy,Family"
"tt0089850","movie","Psycho Girls","Psycho Girls",0,1986,"\N",92,"Comedy,Horror"
"tt0089857","movie","Pyat minut strakha","Pyat minut strakha",0,1986,"\N",89,"Crime,Drama,Mystery"
"tt0089861","movie","Witch from Nepal","Qi yuan",0,1986,"\N",89,"Action,Horror"
"tt0089864","movie","Sacrificed Youth","Qing chun ji",0,1986,"\N",92,"Drama"
"tt0089873","movie","Racetrack","Racetrack",0,1986,"\N",114,"Documentary"
"tt0089876","movie","La ragazza dei lillà","La ragazza dei lillà",0,1986,"\N",98,"Crime,Mystery"
"tt0089879","movie","Rajska jablon","Rajska jablon",0,1986,"\N",110,"Drama"
"tt0089897","movie","Reys 222","Reys 222",0,1986,"\N",130,"Drama"
"tt0089898","movie","Rejtözködö","Rejtözködö",0,1986,"\N",92,"Drama"
"tt0089903","movie","The Lost Republic II","La república perdida II",0,1986,"\N",140,"Documentary,History,War"
"tt0089911","movie","Revenge of the Stolen Stars","Revenge of the Stolen Stars",0,1986,"\N",76,"Adventure,Comedy,Fantasy"
"tt0089923","movie","Robachicos","Robachicos",0,1986,"\N",101,"Action,Crime,Thriller"
"tt0089930","movie","Roller Blade","Roller Blade",0,1986,"\N",88,"Action,Comedy,Sci-Fi"
"tt0089933","movie","Romanza final (Gayarre)","Romanza final (Gayarre)",0,1986,"\N",126,"Biography,Drama"
"tt0089935","movie","Rosa la rose, fille publique","Rosa la rose, fille publique",0,1986,"\N",92,"Drama"
"tt0089942","movie","Running Mates","Running Mates",0,1986,"\N",90,"Romance"
"tt0089954","movie","Salon krasoty","Salon krasoty",0,1986,"\N",89,"Romance"
"tt0089973","movie","Die Schokoladenschnüffler","Die Schokoladenschnüffler",0,1986,"\N",89,"Comedy,Crime"
"tt0089992","movie","Senza scrupoli","Senza scrupoli",0,1986,"\N",83,"Comedy,Drama"
"tt0090002","movie","Sha Fu","Sha Fu",0,1986,"\N",100,"Drama"
"tt0090018","movie","Lady of the Night","La signora della notte",0,1986,"\N",90,"Drama"
"tt0090029","movie","Skapa moya, skapi moy","Skapa moya, skapi moy",0,1986,"\N",107,"Drama,Family"
"tt0090051","movie","Souchastie v ubiystve","Souchastie v ubiystve",0,1986,"\N",97,"Crime,Mystery"
"tt0090055","movie","Speriamo che sia femmina","Speriamo che sia femmina",0,1986,"\N",120,"Comedy,Drama"
"tt0090057","movie","Spookies","Spookies",0,1986,"\N",85,"Comedy,Horror"
"tt0090075","movie","The Still Point","The Still Point",0,1986,"\N",82,"Drama"
"tt0090086","movie","Strannaya istoriya doktora Dzhekila i mistera Khayda","Strannaya istoriya doktora Dzhekila i mistera Khayda",0,1986,"\N",92,"Mystery,Sci-Fi"
"tt0090101","movie","Super Fantozzi","Super Fantozzi",0,1986,"\N",92,"Comedy"
"tt0090109","movie","Swathi Muthyam","Swathi Muthyam",0,1986,"\N",160,"Drama,Family,Romance"
"tt0090114","movie","Love Till First Blood","Szerelem elsö vérig",0,1986,"\N",94,"Comedy,Drama,Romance"
"tt0090121","movie","Tayny madam Vong","Tayny madam Vong",0,1986,"\N",91,"Action"
"tt0090126","movie","Tantsploshchadka","Tantsploshchadka",0,1986,"\N",86,"Romance"
"tt0090147","movie","Teo el pelirrojo","Teo el pelirrojo",0,1986,"\N",95,"Drama"
"tt0090169","movie","Thunder Run","Thunder Run",0,1986,"\N",90,"Action,Sci-Fi,Thriller"
"tt0090181","movie","Toby McTeague","Toby McTeague",0,1986,"\N",96,"Action,Drama"
"tt0090183","movie","The Tomb","The Tomb",0,1986,"\N",84,"Fantasy,Horror"
"tt0090195","movie","Transitträume","Transitträume",0,1986,"\N",92,"Comedy"
"tt0090197","movie","In a Glass Cage","Tras el cristal",0,1986,"\N",110,"Drama,Horror"
"tt0090208","movie","Les trottoirs de Saturne","Les trottoirs de Saturne",0,1986,"\N",145,"Drama"
"tt0090211","movie","Trzy stopy nad ziemia","Trzy stopy nad ziemia",0,1986,"\N",83,"Comedy,Drama"
"tt0090212","movie","Tsu-Feh Sofiah","Tsu-Feh Sofiah",0,1986,"\N",90,"Drama,Romance"
"tt0090239","movie","Uphill All the Way","Uphill All the Way",0,1986,"\N",86,"Comedy,Crime"
"tt0090254","movie","Miscellaneous News","Vermischte Nachrichten",0,1986,"\N",101,"Drama"
"tt0090259","movie","Voyage to Nowhere","El viaje a ninguna parte",0,1986,"\N",134,"Comedy,Drama"
"tt0090266","movie","A Virus Knows No Morals","Ein Virus kennt keine Moral",0,1986,"\N",84,"Comedy,Drama,Sci-Fi"
"tt0090277","movie","Voskresnyy papa","Voskresnyy papa",0,1986,"\N",85,"Drama,Family"
"tt0090282","movie","Vyyti zamuzh za kapitana","Vyyti zamuzh za kapitana",0,1986,"\N",90,"Comedy,Romance"
"tt0090283","movie","W cieniu nienawisci","W cieniu nienawisci",0,1986,"\N",111,"Drama,War"
"tt0090312","movie","What Happened to Kerouac?","What Happened to Kerouac?",0,1986,"\N",96,"Biography,Documentary,History"
"tt0090315","movie","When the Wind Blows","When the Wind Blows",0,1986,"\N",84,"Animation,Comedy,Drama"
"tt0090327","movie","Witchboard","Witchboard",0,1986,"\N",98,"Horror,Mystery,Thriller"
"tt0090336","movie","Wohin und zurück - Teil 3: Welcome in Vienna","Wohin und zurück - Teil 3: Welcome in Vienna",0,1986,"\N",127,"Drama"
"tt0090363","movie","Goodbye Mammie","Zai jian ma mi",0,1986,"\N",99,"Drama"
"tt0090364","movie","Rings","Zangha",0,1986,"\N",88,"Comedy,Drama,Horror"
"tt0090365","movie","Zastihla me noc","Zastihla me noc",0,1986,"\N",135,"Biography,Drama,War"
"tt0090373","movie","Zirkuskinder","Zirkuskinder",0,1986,"\N",80,"Family"
"tt0090375","movie","Zmeelov","Zmeelov",0,1986,"\N",97,"Crime,Drama"
"tt0090378","movie","Die zwei Gesichter des Januar","Die zwei Gesichter des Januar",0,1986,"\N",113,"Crime,Drama"
"tt0090554","movie","38","'38",0,1986,"\N",97,"Drama"
"tt0090555","movie","Crocodile Dundee","Crocodile Dundee",0,1986,"\N",97,"Action,Adventure,Comedy"
"tt0090556","movie","'night, Mother","'night, Mother",0,1986,"\N",96,"Drama"
"tt0090557","movie","'Round Midnight","Round Midnight",0,1986,"\N",133,"Drama,Music"
"tt0090559","movie","16 Days of Glory","16 Days of Glory",0,1986,"\N",284,"Documentary,Sport"
"tt0090561","movie","27 horas","27 horas",0,1986,"\N",81,"Drama"
"tt0090563","movie","Betty Blue","37°2 le matin",0,1986,"\N",185,"Drama,Romance"
"tt0090564","movie","3:15 the Moment of Truth","3:15",0,1986,"\N",86,"Crime,Drama,Thriller"
"tt0090566","movie","40 Quadratmeter Deutschland","40 Quadratmeter Deutschland",0,1986,"\N",80,"Drama"
"tt0090567","movie","52 Pick-Up","52 Pick-Up",0,1986,"\N",110,"Crime,Drama,Thriller"
"tt0090568","movie","8 Million Ways to Die","8 Million Ways to Die",0,1986,"\N",115,"Action,Crime,Drama"
"tt0090569","movie","831, voyage incertain","831, voyage incertain",0,1986,"\N",83,"War"
"tt0090572","movie","A futura memoria: Pier Paolo Pasolini","A futura memoria: Pier Paolo Pasolini",0,1986,"\N",115,"Biography,Documentary"
"tt0090575","movie","Aakhree Raasta","Aakhree Raasta",0,1986,"\N",164,"Action,Crime,Drama"
"tt0090576","movie","The Assault","De aanslag",0,1986,"\N",141,"Drama,History,Romance"
"tt0090578","movie","Abducted","Abducted",0,1986,"\N",90,"Drama,Thriller"
"tt0090579","movie","Voyeur","Abel",0,1986,"\N",100,"Comedy"
"tt0090580","movie","Abhimaan","Abhimaan",0,1986,"\N",153,"Drama"
"tt0090582","movie","The Abomination","The Abomination",0,1986,"\N",100,"Horror"
"tt0090583","movie","About Last Night","About Last Night...",0,1986,"\N",113,"Comedy,Drama,Romance"
"tt0090585","movie","Absolute Beginners","Absolute Beginners",0,1986,"\N",108,"Drama,Musical,Romance"
"tt0090591","movie","Bilbao Blues","Adiós pequeña",0,1986,"\N",92,"Thriller"
"tt0090592","movie","Adjustment & Work","Adjustment & Work",0,1986,"\N",120,"Documentary"
"tt0090593","movie","The Adventure of Faustus Bidgood","The Adventure of Faustus Bidgood",0,1986,"\N",110,"Comedy"
"tt0090599","movie","The Farmer Has a Wife","Akallinen mies",0,1986,"\N",115,"Comedy"
"tt0090600","movie","Akli Miklós","Akli Miklós",0,1986,"\N",96,"Comedy,History"
"tt0090601","movie","Aladdin","Superfantagenio",0,1986,"\N",96,"Adventure,Comedy,Fantasy"
"tt0090605","movie","Aliens","Aliens",0,1986,"\N",137,"Action,Adventure,Sci-Fi"
"tt0090610","movie","The Children of Noisy Village","Alla vi barn i Bullerbyn",0,1986,"\N",87,"Family"
"tt0090611","movie","Allah-Rakha","Allah-Rakha",0,1986,"\N",160,"Action,Drama"
"tt0090615","movie","Alone in the T-Shirt Zone","Alone in the T-Shirt Zone",0,1986,"\N",81,"Comedy,Drama,Fantasy"
"tt0090617","movie","Intoxicated","Als in een roes...",0,1986,"\N",86,"Drama"
"tt0090619","movie","Das alte Ladakh","Das alte Ladakh",0,1986,"\N",90,"Documentary"
"tt0090620","movie","Alyy kamen","Alyy kamen",0,1986,"\N",79,"Romance"
"tt0090623","movie","L'amant magnifique","L'amant magnifique",0,1986,"\N",100,"Romance"
"tt0090625","movie","Amateur Night","Amateur Night",0,1986,"\N",91,"Musical"
"tt0090627","movie","Amazons","Amazons",0,1986,"\N",76,"Action,Adventure,Fantasy"
"tt0090629","movie","America","America",0,1986,"\N",83,"Comedy"
"tt0090630","movie","America 3000","America 3000",0,1986,"\N",92,"Action,Adventure,Sci-Fi"
"tt0090631","movie","American Anthem","American Anthem",0,1986,"\N",102,"Drama,Sport"
"tt0090633","movie","An American Tail","An American Tail",0,1986,"\N",80,"Adventure,Animation,Comedy"
"tt0090634","movie","Report to Mother","Amma Ariyan",0,1986,"\N",115,"Drama"
"tt0090636","movie","El amor brujo","El amor brujo",0,1986,"\N",100,"Drama,Music"
"tt0090637","movie","Amorosa","Amorosa",0,1986,"\N",117,"Biography,Drama"
"tt0090641","movie","Angel River","Angel River",0,1986,"\N",90,"Crime,Western"
"tt0090648","movie","Anne Trister","Anne Trister",0,1986,"\N",103,"Drama"
"tt0090655","movie","April Fool's Day","April Fool's Day",0,1986,"\N",89,"Horror,Mystery"
"tt0090656","movie","Are We Winning Mommy? America & the Cold War","Are We Winning Mommy? America & the Cold War",0,1986,"\N",87,"Documentary"
"tt0090658","movie","Arion","Arion",0,1986,"\N",118,"Action,Adventure,Animation"
"tt0090659","movie","Armed Response","Armed Response",0,1986,"\N",86,"Action,Crime,Thriller"
"tt0090660","movie","Armed and Dangerous","Armed and Dangerous",0,1986,"\N",88,"Action,Comedy,Crime"
"tt0090661","movie","Arriving Tuesday","Arriving Tuesday",0,1986,"\N",84,"Romance"
"tt0090667","movie","Asterix in Britain","Astérix chez les Bretons",0,1986,"\N",79,"Adventure,Animation,Comedy"
"tt0090670","movie","At Close Range","At Close Range",0,1986,"\N",111,"Crime,Drama"
"tt0090671","movie","Attention bandits!","Attention bandits!",0,1986,"\N",111,"Drama"
"tt0090675","movie","The Aurora Encounter","The Aurora Encounter",0,1986,"\N",90,"Comedy,Drama,Sci-Fi"
"tt0090677","movie","Avanti popolo","Avanti popolo",0,1986,"\N",84,"Drama,War"
"tt0090678","movie","Avenging Force","Avenging Force",0,1986,"\N",104,"Action,Drama,Thriller"
"tt0090679","movie","Year of Enlightment","El año de las luces",0,1986,"\N",105,"Comedy,Drama,History"
"tt0090684","movie","Bach et Bottine","Bach et Bottine",0,1986,"\N",96,"Comedy,Drama,Family"
"tt0090685","movie","Back to School","Back to School",0,1986,"\N",96,"Comedy,Romance,Sport"
"tt0090686","movie","Backlash","Backlash",0,1986,"\N",89,"Crime,Drama"
"tt0090687","movie","Bad Company","Malayunta",0,1986,"\N",92,"Drama"
"tt0090688","movie","Bad Guys","Bad Guys",0,1986,"\N",86,"Comedy"
"tt0090691","movie","Ballerup Boulevard","Ballerup Boulevard",0,1986,"\N",76,"Drama,Music"
"tt0090692","movie","Ballet Black","Ballet Black",0,1986,"\N",83,"Documentary"
"tt0090693","movie","Band of the Hand","Band of the Hand",0,1986,"\N",109,"Action,Crime,Drama"
"tt0090694","movie","Bandera negra","Bandera negra",0,1986,"\N",90,"Drama,Thriller"
"tt0090696","movie","The Last of Philip Banter","Banter",0,1986,"\N",105,"Drama,Thriller"
"tt0090698","movie","Bar 51","Bar 51",0,1986,"\N",95,"Crime,Drama"
"tt0090699","movie","Barmen iz Zolotogo Yakorya","Barmen iz Zolotogo Yakorya",0,1986,"\N",80,"Action,Drama"
"tt0090700","movie","Early Spring","Barndommens gade",0,1986,"\N",90,"Drama,History"
"tt0090703","movie","O Barão de Altamira","O Barão de Altamira",0,1986,"\N",120,"Comedy"
"tt0090704","movie","Batalia din umbra","Batalia din umbra",0,1986,"\N",119,"Action"
"tt0090706","movie","Good Weather, But Stormy Late This Afternoon","Beau temps mais orageux en fin de journée",0,1986,"\N",85,"Comedy"
"tt0090710","movie","Belizaire the Cajun","Belizaire the Cajun",0,1986,"\N",103,"Drama,History,Romance"
"tt0090713","movie","The Best of Times","The Best of Times",0,1986,"\N",104,"Comedy,Drama,Sport"
"tt0090718","movie","Beverly Hills Girls","Beverly Hills Girls",0,1986,"\N",73,"Comedy"
"tt0090722","movie","Bi gui zhuo","Bi gui zhuo",0,1986,"\N",89,"Comedy,Fantasy,Horror"
"tt0090724","movie","Bibos Männer","Bibos Männer",0,1986,"\N",80,"Comedy,Romance"
"tt0090725","movie","Al-Bidaya","Al-Bidaya",0,1986,"\N",123,"Comedy,Drama,Fantasy"
"tt0090727","movie","Big Trouble","Big Trouble",0,1986,"\N",93,"Comedy"
"tt0090728","movie","Big Trouble in Little China","Big Trouble in Little China",0,1986,"\N",99,"Action,Adventure,Comedy"
"tt0090729","movie","Biggles: Adventures in Time","Biggles",0,1986,"\N",108,"Adventure,Family,Sci-Fi"
"tt0090730","movie","Billy Galvin","Billy Galvin",0,1986,"\N",99,"Drama"
