"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0031612","movie","The Man from Down Under","The Man from Down Under",0,1943,"\N",103,"Action,Comedy,Drama"
"tt0033042","movie","Shestdesyat dney","Shestdesyat dney",0,1943,"\N",75,"Comedy"
"tt0033209","movie","Immortal France","Untel père et fils",0,1943,"\N",113,"Drama,War"
"tt0033528","movie","Two Shy Ones","Les deux timides",0,1943,"\N",83,"Comedy"
"tt0033602","movie","Il figlio del corsaro rosso","Il figlio del corsaro rosso",0,1943,"\N",80,"Adventure"
"tt0033889","movie","Mechta","Mechta",0,1943,"\N",100,"Drama"
"tt0034331","movie","Gli ultimi filibustieri","Gli ultimi filibustieri",0,1943,"\N",82,"Adventure"
"tt0034430","movie","Addio, amore!","Addio, amore!",0,1943,"\N",88,"Drama"
"tt0034459","movie","L'angelo bianco","L'angelo bianco",0,1943,"\N",85,"Drama"
"tt0034519","movie","Il birichino di papà","Il birichino di papà",0,1943,"\N",80,"Comedy"
"tt0034529","movie","Boda accidentada","Boda accidentada",0,1943,"\N",63,"Comedy"
"tt0034561","movie","C'è sempre un ma!","C'è sempre un ma!",0,1943,"\N",83,"Drama"
"tt0034566","movie","Calafuria","Calafuria",0,1943,"\N",81,"Drama"
"tt0034571","movie","Il campione","Il campione",0,1943,"\N",85,"Sport"
"tt0034574","movie","Canelita en rama","Canelita en rama",0,1943,"\N",97,"Comedy,Musical"
"tt0034575","movie","Captain Fracasse","Le capitaine Fracasse",0,1943,"\N",108,"Drama"
"tt0034597","movie","El circo","El circo",0,1943,"\N",90,"Comedy"
"tt0034603","movie","Coastal Command","Coastal Command",0,1943,"\N",72,"Documentary,War"
"tt0034616","movie","Cortocircuito","Cortocircuito",0,1943,"\N",85,"Crime,Mystery,Thriller"
"tt0034623","movie","Családunk szégyene","Családunk szégyene",0,1943,"\N",94,"Comedy"
"tt0034635","movie","La danza del fuoco","La danza del fuoco",0,1943,"\N",90,"Drama"
"tt0034636","movie","The Dark Tower","The Dark Tower",0,1943,"\N",90,"Drama,Thriller"
"tt0034642","movie","Measure for Measure","Dente per dente",0,1943,"\N",83,"Comedy"
"tt0034694","movie","Edge of Darkness","Edge of Darkness",0,1943,"\N",119,"Drama,War"
"tt0034701","movie","People on the Alps","Emberek a havason",0,1943,"\N",88,"Drama"
"tt0034727","movie","Black Dawn","Fekete hajnal",0,1943,"\N",88,"Drama"
"tt0034729","movie","La feria de las flores","La feria de las flores",0,1943,"\N",101,"Adventure,Drama"
"tt0034762","movie","Music on the Run","Fuga a due voci",0,1943,"\N",66,"Comedy,Musical"
"tt0034776","movie","Gente dell'aria","Gente dell'aria",0,1943,"\N",78,"Drama"
"tt0034787","movie","Giacomo the Idealist","Giacomo l'idealista",0,1943,"\N",90,"Comedy,Drama"
"tt0034804","movie","The Gorilla Man","The Gorilla Man",0,1943,"\N",64,"Action,Adventure,Drama"
"tt0034809","movie","Grattacieli","Grattacieli",0,1943,"\N",86,"Drama,Mystery,Thriller"
"tt0034816","movie","Die große Nummer","Die große Nummer",0,1943,"\N",98,"Drama"
"tt0034828","movie","The Hard Way","The Hard Way",0,1943,"\N",109,"Drama,Musical,Romance"
"tt0034856","movie","Hitler's Children","Hitler's Children",0,1943,"\N",82,"Drama,Romance"
"tt0034876","movie","A Sight of Light","Huella de luz",0,1943,"\N",76,"Comedy"
"tt0034901","movie","Inviati speciali","Inviati speciali",0,1943,"\N",90,"Drama"
"tt0034907","movie","It's That Man Again","It's That Man Again",0,1943,"\N",84,"Comedy"
"tt0034917","movie","Jive Junction","Jive Junction",0,1943,"\N",62,"Comedy,Drama,Music"
"tt0034922","movie","Journey Into Fear","Journey Into Fear",0,1943,"\N",68,"Drama,Film-Noir,Thriller"
"tt0034950","movie","Harlem","Harlem",0,1943,"\N",80,"Crime,Drama"
"tt0034955","movie","Külvárosi örszoba","Külvárosi örszoba",0,1943,"\N",91,"Drama"
"tt0034958","movie","Lady Bodyguard","Lady Bodyguard",0,1943,"\N",69,"Comedy"
"tt0034964","movie","A láp virága","A láp virága",0,1943,"\N",97,"Drama"
"tt0034975","movie","Liebeskomödie","Liebeskomödie",0,1943,"\N",89,"Comedy"
"tt0034988","movie","London Blackout Murders","London Blackout Murders",0,1943,"\N",59,"Crime,Drama,Thriller"
"tt0035001","movie","Lumière d'été","Lumière d'été",0,1943,"\N",112,"Drama"
"tt0035017","movie","Carnival of Sinners","La main du diable",0,1943,"\N",78,"Fantasy,Horror"
"tt0035038","movie","The Genius and the Nightingale","Maria Malibran",0,1943,"\N",85,"Drama"
"tt0035042","movie","María Eugenia","María Eugenia",0,1943,"\N",101,"Drama"
"tt0035043","movie","La maschera e il volto","La maschera e il volto",0,1943,"\N",85,"Comedy"
"tt0035045","movie","Maske in Blau","Maske in Blau",0,1943,"\N",90,"Comedy,Romance"
"tt0035046","movie","Mater dolorosa","Mater dolorosa",0,1943,"\N",87,"Drama,History"
"tt0035062","movie","Mi adorable secretaria","Mi adorable secretaria",0,1943,"\N",89,"Comedy"
"tt0035087","movie","Mountain Rhythm","Mountain Rhythm",0,1943,"\N",70,"Action,Comedy,Music"
"tt0035117","movie","Il nemico","Il nemico",0,1943,"\N",80,"Crime,Thriller"
"tt0035118","movie","Nepobedimye","Nepobedimye",0,1943,"\N",87,"Drama,War"
"tt0035125","movie","Night Plane from Chungking","Night Plane from Chungking",0,1943,"\N",69,"Action,Drama,Romance"
"tt0035160","movie","Ossessione","Ossessione",0,1943,"\N",140,"Crime,Drama,Romance"
