"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0050651","movie","Lo que cuesta vivir...","Lo que cuesta vivir...",0,1967,"\N",92,"Comedy,Musical"
"tt0056855","movie","Baron Brakola","El barón Brakola",0,1967,"\N",77,"Action,Adventure,Fantasy"
"tt0057240","movie","My Body Hungers","My Body Hungers",0,1967,"\N",80,"Crime,Mystery"
"tt0057433","movie","El próximo otoño","El próximo otoño",0,1967,"\N",85,"Drama"
"tt0058005","movie","Después del gran robo","Después del gran robo",0,1967,"\N",95,"Crime,Drama"
"tt0058098","movie","El filo del miedo","El filo del miedo",0,1967,"\N",74,"Drama"
"tt0058282","movie","Una lacrima sul viso","Una lacrima sul viso",0,1967,"\N",90,"Comedy,Musical"
"tt0058356","movie","Target Frankie","Feuer frei auf Frankie",0,1967,"\N",99,"Action,Adventure,Crime"
"tt0058433","movie","Operation Delilah","Operación Dalila",0,1967,"\N",87,"Comedy"
"tt0058606","movie","Spider Baby or, the Maddest Story Ever Told","Spider Baby or, the Maddest Story Ever Told",0,1967,"\N",81,"Comedy,Horror"
"tt0058970","movie","Bikini Paradise","Bikini Paradise",0,1967,"\N",89,"Comedy"
"tt0059010","movie","El camino de los espantos","El camino de los espantos",0,1967,"\N",85,"Comedy,Fantasy,Horror"
"tt0059042","movie","Clint the Stranger","Clint el solitario",0,1967,"\N",92,"Western"
"tt0059088","movie","De cuerpo presente","De cuerpo presente",0,1967,"\N",93,"Comedy,Crime,Drama"
"tt0059104","movie","Snow Devils","La morte viene dal pianeta Aytin",0,1967,"\N",78,"Drama,Sci-Fi"
"tt0059167","movie","I criminali della metropoli","I criminali della metropoli",0,1967,"\N",77,"Crime,Drama"
"tt0059215","movie","Island of the Doomed","La isla de la muerte",0,1967,"\N",88,"Horror,Sci-Fi"
"tt0059249","movie","El halcón de Castilla","El halcón de Castilla",0,1967,"\N",93,"Adventure,Drama"
"tt0059261","movie","Herbst der Gammler","Herbst der Gammler",0,1967,"\N",67,"Documentary"
"tt0059407","movie","The Love Rebellion","The Love Rebellion",0,1967,"\N",87,"Drama"
"tt0059583","movie","Los perversos","Los perversos",0,1967,"\N",85,"Drama"
"tt0059659","movie","El rostro del asesino","El rostro del asesino",0,1967,"\N",86,"Mystery"
"tt0059783","movie","Tarzan's Jungle Rebellion","Tarzan's Jungle Rebellion",0,1967,"\N",94,"Adventure"
"tt0059838","movie","Ten Thousand Days","Tízezer nap",0,1967,"\N",110,"Drama"
"tt0059907","movie","White Lightnin' Road","White Lightnin' Road",0,1967,"\N",95,"Crime,Drama,Romance"
"tt0059928","movie","Yo he visto a la muerte","Yo he visto a la muerte",0,1967,"\N",101,"Drama"
"tt0060048","movie","40 Guns to Apache Pass","40 Guns to Apache Pass",0,1967,"\N",95,"Adventure,Romance,Western"
"tt0060068","movie","Seven Pistols for a Massacre","7 pistole per un massacro",0,1967,"\N",85,"Western"
"tt0060083","movie","Oh How It Hurts 66","Aybolit-66",0,1967,"\N",99,"Comedy,Family,Musical"
"tt0060093","movie","Diamond 33","Almaas 33",0,1967,"\N",120,"Drama,Thriller"
"tt0060102","movie","Amor a la española","Amor a la española",0,1967,"\N",92,"Comedy,Musical,Romance"
"tt0060103","movie","Los amores difíciles","Los amores difíciles",0,1967,"\N",119,"Drama"
"tt0060113","movie","Anything for Money","Anything for Money",0,1967,"\N",81,"Drama"
"tt0060139","movie","The Authentic Trial of Carl Emmanuel Jung","L'authentique procès de Carl-Emmanuel Jung",0,1967,"\N",62,"Drama"
"tt0060156","movie","Bed of Violence","Bed of Violence",0,1967,"\N",95,"Drama"
"tt0060193","movie","Buenos días, condesita","Buenos días, condesita",0,1967,"\N",127,"Comedy,Musical"
"tt0060198","movie","Büdösvíz","Büdösvíz",0,1967,"\N",85,"Comedy,Drama"
"tt0060201","movie","The Outsiders","Los caifanes",0,1967,"\N",95,"Comedy,Drama"
"tt0060203","movie","Camerino sin biombo","Camerino sin biombo",0,1967,"\N",84,"Drama"
"tt0060209","movie","The Caper of the Golden Bulls","The Caper of the Golden Bulls",0,1967,"\N",102,"Action,Comedy"
"tt0060224","movie","Los celos y el duende","Los celos y el duende",0,1967,"\N",90,"Comedy,Musical"
"tt0060227","movie","The Young Rebel","Cervantes",0,1967,"\N",127,"Adventure,Biography,Drama"
"tt0060249","movie","Master Stroke","Colpo maestro al servizio di Sua Maestà britannica",0,1967,"\N",111,"Crime,Drama"
"tt0060252","movie","Come Ride the Wild Pink Horse","Come Ride the Wild Pink Horse",0,1967,"\N",86,"Drama"
"tt0060254","movie","Les compagnons de la marguerite","Les compagnons de la marguerite",0,1967,"\N",90,"Comedy"
"tt0060261","movie","The Cruel Ones","I crudeli",0,1967,"\N",90,"Action,Adventure,Drama"
"tt0060288","movie","Deadlier Than the Male","Deadlier Than the Male",0,1967,"\N",101,"Adventure,Crime,Drama"
"tt0060304","movie","2 or 3 Things I Know About Her","2 ou 3 choses que je sais d'elle",0,1967,"\N",87,"Comedy,Drama"
"tt0060309","movie","Wild Honey","Dikiy myod",0,1967,"\N",98,"Drama,War"
"tt0060312","movie","Diminetile unui baiat cuminte","Diminetile unui baiat cuminte",0,1967,"\N",100,"Drama"
"tt0060325","movie","A Stranger in Town","Un dollaro tra i denti",0,1967,"\N",86,"Action,Drama,Western"
"tt0060326","movie","Domingo salvaje","Domingo salvaje",0,1967,"\N",93,"Drama,Thriller"
"tt0060328","movie","Don Juan 67","Don Juan 67",0,1967,"\N",83,"Comedy"
"tt0060330","movie","Don't Lose Your Head","Don't Lose Your Head",0,1967,"\N",90,"Action,Adventure,Comedy"
"tt0060334","movie","A Faithful Soldier of Pancho Villa","Un dorado de Pancho Villa",0,1967,"\N",95,"Adventure,Drama,War"
"tt0060335","movie","Dos alas","Dos alas",0,1967,"\N",85,"Adventure,Comedy,Drama"
"tt0060350","movie","Trail of the Broken Blade","Duan chang jian",0,1967,"\N",104,"Action,Drama,Musical"
"tt0060364","movie","Electra One","Con la muerte a la espalda",0,1967,"\N",86,"Action,Adventure,Crime"
"tt0060373","movie","Only a Coffin","El enigma del ataúd",0,1967,"\N",89,"Crime,Horror"
